id_incidencia,ubicacion,lat,lon,descripcion,nivel_incidencia,estado,fecha,hora,verificacion_usuario,id_tipo_incidencia,id_usuario,id_numero_emergencia,id_denuncia
593,"-6.859488,-79.816127",-6.859488,-79.816127,Ruido excesivo por música de cantina,A,1,2025-06-27,16:43:28,0,3,24,,1.0
594,"-6.86252,-79.815765",-6.86252,-79.815765,Semáforo malogrado en el cruce,B,3,2025-06-27,19:27:25,1,1,23,,2.0
595,"-6.864516,-79.816467",-6.864516,-79.816467,Consumo de alcohol en vía pública,A,1,2025-06-26,01:52:07,0,2,5,,7.0
596,"-6.866184,-79.812852",-6.866184,-79.812852,Ciclista transita por vereda peatonal,B,2,2025-06-27,05:07:10,0,5,8,,5.0
597,"-6.864573,-79.816198",-6.864573,-79.816198,Vehículo de carga obstruye tránsito,B,1,2025-06-26,07:21:06,1,5,7,,5.0
598,"-6.868318,-79.817704",-6.868318,-79.817704,Tala de árbol sin autorización,C,2,2025-06-29,09:44:55,1,4,25,6.0,
599,"-6.869538,-79.813502",-6.869538,-79.813502,Paradero informal genera congestión,A,2,2025-06-26,14:50:15,0,5,23,,12.0
600,"-6.861074,-79.814221",-6.861074,-79.814221,Vandalismo en propiedad municipal,C,2,2025-06-29,09:43:23,0,2,23,6.0,
601,"-6.865458,-79.81788",-6.865458,-79.81788,"Parque sin mantenimiento, grass alto",B,2,2025-06-29,19:23:55,0,1,7,6.0,
602,"-6.863455,-79.817572",-6.863455,-79.817572,Consumo de alcohol en vía pública,A,2,2025-06-26,10:10:51,0,2,12,,9.0
603,"-6.858553,-79.803799",-6.858553,-79.803799,Ciclista transita por vereda peatonal,B,3,2025-06-28,06:20:27,1,5,25,,11.0
604,"-6.869644,-79.804759",-6.869644,-79.804759,Violencia familiar reportada por vecinos,B,2,2025-06-27,21:26:38,0,2,25,3.0,
605,"-6.865298,-79.816496",-6.865298,-79.816496,Alcantarilla tapada genera mal olor,B,3,2025-06-26,19:14:34,0,1,7,4.0,
606,"-6.850994,-79.821024",-6.850994,-79.821024,Paradero informal genera congestión,C,P,2025-06-28,22:39:28,1,5,4,3.0,
607,"-6.862081,-79.822314",-6.862081,-79.822314,Arrojo de desmonte en terreno baldío,C,3,2025-06-28,11:59:42,0,4,24,,9.0
608,"-6.864288,-79.817593",-6.864288,-79.817593,Poste de alumbrado público no funciona,B,2,2025-06-28,06:47:24,0,1,21,2.0,
609,"-6.868214,-79.815955",-6.868214,-79.815955,Hurto en tienda del barrio,A,2,2025-06-27,17:29:19,1,2,6,,2.0
610,"-6.853303,-79.810979",-6.853303,-79.810979,Quema de basura contamina el aire,C,P,2025-06-26,22:44:26,0,4,9,3.0,
611,"-6.851261,-79.813545",-6.851261,-79.813545,Violencia familiar reportada por vecinos,A,1,2025-06-27,23:21:24,0,2,12,,12.0
612,"-6.862354,-79.818899",-6.862354,-79.818899,Semáforo malogrado en el cruce,B,3,2025-06-28,17:26:48,1,1,8,,4.0
613,"-6.865905,-79.816207",-6.865905,-79.816207,Mal manejo de aguas residuales,C,P,2025-06-29,18:52:28,1,4,18,,7.0
614,"-6.865112,-79.817739",-6.865112,-79.817739,Violencia familiar reportada por vecinos,B,2,2025-06-28,20:19:41,0,2,1,1.0,
615,"-6.865519,-79.816154",-6.865519,-79.816154,Mototaxi no respeta paradero establecido,B,2,2025-06-28,23:11:23,0,5,14,,2.0
616,"-6.865943,-79.817733",-6.865943,-79.817733,Comerciante no respeta horarios establecidos,B,1,2025-06-27,08:35:57,1,3,24,,6.0
617,"-6.855197,-79.818502",-6.855197,-79.818502,Arrojo de desmonte en terreno baldío,C,2,2025-06-29,14:41:13,1,4,24,,7.0
618,"-6.865923,-79.818709",-6.865923,-79.818709,Quema de basura contamina el aire,C,2,2025-06-27,00:41:29,0,4,10,4.0,
619,"-6.866666,-79.806379",-6.866666,-79.806379,Comerciante no respeta horarios establecidos,B,2,2025-06-29,09:13:49,0,3,6,,9.0
620,"-6.860733,-79.819262",-6.860733,-79.819262,Vehículo de carga obstruye tránsito,B,2,2025-06-27,18:24:24,1,5,8,5.0,
621,"-6.86299,-79.815618",-6.86299,-79.815618,Hurto en tienda del barrio,C,3,2025-06-27,10:17:01,0,2,2,5.0,
622,"-6.866187,-79.817618",-6.866187,-79.817618,Violencia familiar reportada por vecinos,A,2,2025-06-29,16:47:15,0,2,23,,8.0
623,"-6.85847,-79.811636",-6.85847,-79.811636,Contaminación sonora por construcción,C,3,2025-06-28,12:01:39,1,4,16,,4.0
624,"-6.868157,-79.816504",-6.868157,-79.816504,Alcantarilla tapada genera mal olor,A,2,2025-06-27,20:13:10,1,1,13,,2.0
625,"-6.864704,-79.819479",-6.864704,-79.819479,Vendedor ambulante sin licencia,C,3,2025-06-27,15:58:21,0,3,9,3.0,
626,"-6.865499,-79.815581",-6.865499,-79.815581,Bache grande en la pista principal,C,3,2025-06-27,18:24:38,1,1,14,,8.0
627,"-6.855496,-79.812897",-6.855496,-79.812897,Tala de árbol sin autorización,B,2,2025-06-27,06:56:29,0,4,10,,4.0
628,"-6.861206,-79.803183",-6.861206,-79.803183,Arrojo de desmonte en terreno baldío,A,1,2025-06-27,13:15:00,1,4,12,,5.0
629,"-6.870665,-79.812557",-6.870665,-79.812557,Comerciante no respeta horarios establecidos,A,1,2025-06-27,13:51:09,1,3,24,,10.0
630,"-6.859663,-79.820023",-6.859663,-79.820023,Alcantarilla tapada genera mal olor,A,1,2025-06-27,07:41:13,1,1,13,2.0,
631,"-6.868104,-79.811216",-6.868104,-79.811216,Ruido excesivo por música de cantina,C,3,2025-06-27,12:24:46,0,3,11,,1.0
632,"-6.877475,-79.816332",-6.877475,-79.816332,Vandalismo en propiedad municipal,A,2,2025-06-27,23:19:58,1,2,16,4.0,
633,"-6.855925,-79.824644",-6.855925,-79.824644,Consumo de alcohol en vía pública,B,2,2025-06-27,20:41:23,0,2,21,5.0,
634,"-6.862353,-79.820886",-6.862353,-79.820886,Vehículo de carga obstruye tránsito,C,3,2025-06-29,08:33:22,1,5,6,2.0,
635,"-6.86062,-79.817992",-6.86062,-79.817992,Comerciante no respeta horarios establecidos,B,1,2025-06-27,11:16:40,0,3,11,,12.0
636,"-6.861261,-79.816526",-6.861261,-79.816526,Fuga de agua en tubería principal,B,1,2025-06-28,19:31:07,1,1,18,,1.0
637,"-6.860236,-79.8163",-6.860236,-79.8163,Chofer de combi maneja imprudentemente,B,2,2025-06-28,16:29:01,1,5,21,,2.0
638,"-6.867482,-79.826965",-6.867482,-79.826965,Tala de árbol sin autorización,C,P,2025-06-27,22:20:26,0,4,22,3.0,
639,"-6.866244,-79.817627",-6.866244,-79.817627,Falta de recojo de basura hace 3 días,C,P,2025-06-29,08:37:09,1,1,6,,8.0
640,"-6.859956,-79.821125",-6.859956,-79.821125,Acumulación de basura en canal de regadío,B,1,2025-06-28,07:19:31,1,4,3,,9.0
641,"-6.865963,-79.816428",-6.865963,-79.816428,Chofer de combi maneja imprudentemente,A,1,2025-06-27,02:02:52,0,5,13,,9.0
642,"-6.863102,-79.824566",-6.863102,-79.824566,Ruido excesivo por música de cantina,C,2,2025-06-27,15:00:05,0,3,7,,4.0
643,"-6.868286,-79.811396",-6.868286,-79.811396,Paradero informal genera congestión,B,2,2025-06-27,01:27:21,1,5,5,,12.0
644,"-6.857459,-79.822966",-6.857459,-79.822966,Alcantarilla tapada genera mal olor,B,3,2025-06-27,19:35:08,1,1,21,,1.0
645,"-6.849754,-79.803023",-6.849754,-79.803023,Local comercial sin autorización municipal,B,2,2025-06-28,14:33:55,0,3,25,,12.0
646,"-6.871933,-79.81582",-6.871933,-79.81582,Mototaxi no respeta paradero establecido,B,1,2025-06-28,13:02:13,0,5,5,4.0,
647,"-6.866367,-79.815634",-6.866367,-79.815634,Obstrucción de vereda por mercadería,C,3,2025-06-29,10:58:28,1,3,11,,4.0
648,"-6.860851,-79.821286",-6.860851,-79.821286,Paradero informal genera congestión,A,1,2025-06-28,02:12:40,0,5,1,6.0,
649,"-6.866019,-79.81862",-6.866019,-79.81862,Acumulación de basura en canal de regadío,C,2,2025-06-28,08:49:14,1,4,3,,3.0
650,"-6.868308,-79.821564",-6.868308,-79.821564,Mototaxi no respeta paradero establecido,B,1,2025-06-28,08:05:00,1,5,2,,7.0
651,"-6.869012,-79.822202",-6.869012,-79.822202,Riña callejera entre jóvenes,A,2,2025-06-28,22:24:03,0,2,6,1.0,
652,"-6.867794,-79.826244",-6.867794,-79.826244,Tala de árbol sin autorización,C,3,2025-06-28,05:19:05,1,4,8,,3.0
653,"-6.863116,-79.821278",-6.863116,-79.821278,Falta de recojo de basura hace 3 días,B,3,2025-06-28,17:51:49,1,1,18,6.0,
654,"-6.862491,-79.817832",-6.862491,-79.817832,Acumulación de basura en canal de regadío,C,2,2025-06-28,04:47:22,0,4,2,1.0,
655,"-6.868779,-79.817053",-6.868779,-79.817053,Bache grande en la pista principal,A,2,2025-06-28,18:10:32,1,1,4,4.0,
656,"-6.863474,-79.817922",-6.863474,-79.817922,Vehículo de carga obstruye tránsito,B,2,2025-06-28,22:03:32,1,5,1,2.0,
657,"-6.868114,-79.81657",-6.868114,-79.81657,Comerciante no respeta horarios establecidos,C,3,2025-06-30,22:37:15,0,3,21,2.0,
658,"-6.870494,-79.82529",-6.870494,-79.82529,Acumulación de basura en canal de regadío,C,P,2025-06-28,05:08:39,0,4,3,,7.0
659,"-6.869102,-79.820467",-6.869102,-79.820467,Paradero informal genera congestión,B,3,2025-06-30,13:09:50,0,5,20,1.0,
660,"-6.866011,-79.817871",-6.866011,-79.817871,Vehículo de carga obstruye tránsito,B,1,2025-06-28,11:21:43,1,5,19,1.0,
661,"-6.863287,-79.815704",-6.863287,-79.815704,Vehículo de carga obstruye tránsito,B,3,2025-06-28,11:34:18,0,5,16,,5.0
662,"-6.861912,-79.815789",-6.861912,-79.815789,Mal manejo de aguas residuales,C,P,2025-06-30,16:15:45,0,4,17,,5.0
663,"-6.860026,-79.831455",-6.860026,-79.831455,Hurto en tienda del barrio,C,P,2025-06-29,23:49:37,0,2,13,,1.0
664,"-6.866073,-79.817349",-6.866073,-79.817349,Fuga de agua en tubería principal,C,3,2025-06-28,19:25:43,1,1,5,1.0,
665,"-6.863274,-79.805681",-6.863274,-79.805681,Paradero informal genera congestión,A,2,2025-06-29,08:23:26,0,5,20,,1.0
666,"-6.86707,-79.81263",-6.86707,-79.81263,Vehículo de carga obstruye tránsito,B,1,2025-06-28,09:28:12,0,5,19,5.0,
667,"-6.863251,-79.816095",-6.863251,-79.816095,Ruido excesivo por música de cantina,C,P,2025-06-28,20:02:50,1,3,20,1.0,
668,"-6.866177,-79.816275",-6.866177,-79.816275,Violencia familiar reportada por vecinos,B,3,2025-06-30,02:26:35,0,2,12,,9.0
669,"-6.861312,-79.821921",-6.861312,-79.821921,Contaminación sonora por construcción,C,P,2025-06-29,05:52:19,1,4,5,,1.0
670,"-6.865489,-79.818896",-6.865489,-79.818896,Acumulación de basura en canal de regadío,C,3,2025-06-29,10:41:23,0,4,6,4.0,
671,"-6.868918,-79.815156",-6.868918,-79.815156,Bache grande en la pista principal,B,3,2025-06-28,00:28:58,0,1,16,,5.0
672,"-6.864981,-79.816723",-6.864981,-79.816723,Arrojo de desmonte en terreno baldío,A,2,2025-06-28,05:50:29,1,4,13,,11.0
673,"-6.87158,-79.826007",-6.87158,-79.826007,Hurto en tienda del barrio,C,2,2025-06-28,00:06:21,0,2,6,6.0,
674,"-6.86352,-79.819092",-6.86352,-79.819092,Violencia familiar reportada por vecinos,B,1,2025-06-29,17:54:08,1,2,2,2.0,
675,"-6.865439,-79.81669",-6.865439,-79.81669,"Parque sin mantenimiento, grass alto",B,1,2025-06-29,07:50:16,1,1,20,2.0,
676,"-6.867037,-79.814838",-6.867037,-79.814838,Semáforo malogrado en el cruce,B,1,2025-06-29,04:08:07,1,1,1,,9.0
677,"-6.865856,-79.82059",-6.865856,-79.82059,Violencia familiar reportada por vecinos,B,2,2025-07-01,12:58:33,0,2,24,2.0,
678,"-6.861562,-79.814606",-6.861562,-79.814606,Mototaxi no respeta paradero establecido,B,3,2025-06-29,09:35:44,1,5,21,,3.0
679,"-6.866533,-79.815592",-6.866533,-79.815592,Arrojo de desmonte en terreno baldío,A,2,2025-06-29,20:57:01,1,4,4,2.0,
680,"-6.855925,-79.812375",-6.855925,-79.812375,Tala de árbol sin autorización,C,2,2025-07-01,06:20:01,1,4,1,,5.0
681,"-6.862063,-79.814335",-6.862063,-79.814335,Ciclista transita por vereda peatonal,B,2,2025-06-29,04:59:07,1,5,17,,12.0
682,"-6.864959,-79.822154",-6.864959,-79.822154,Bache grande en la pista principal,C,P,2025-07-01,06:17:23,0,1,23,,5.0
683,"-6.866324,-79.816996",-6.866324,-79.816996,Robo de motocicleta en horario nocturno,C,3,2025-06-29,02:37:28,0,2,20,,10.0
684,"-6.866848,-79.815371",-6.866848,-79.815371,Chofer de combi maneja imprudentemente,B,1,2025-06-29,19:52:59,0,5,22,3.0,
685,"-6.867783,-79.81605",-6.867783,-79.81605,Contaminación sonora por construcción,B,1,2025-06-29,16:51:09,1,4,21,5.0,
686,"-6.860874,-79.814666",-6.860874,-79.814666,Semáforo malogrado en el cruce,B,2,2025-06-29,17:59:26,1,1,19,2.0,
687,"-6.865867,-79.819987",-6.865867,-79.819987,Paradero informal genera congestión,C,3,2025-06-30,01:16:42,0,5,3,,10.0
688,"-6.864632,-79.810477",-6.864632,-79.810477,Fuga de agua en tubería principal,C,3,2025-06-29,21:33:26,0,1,10,,10.0
689,"-6.86644,-79.817244",-6.86644,-79.817244,Semáforo malogrado en el cruce,C,P,2025-07-01,21:59:51,1,1,6,3.0,
690,"-6.8521,-79.803667",-6.8521,-79.803667,Vendedor ambulante sin licencia,B,1,2025-06-30,12:52:56,0,3,3,1.0,
691,"-6.867561,-79.817775",-6.867561,-79.817775,Ruido excesivo por música de cantina,A,2,2025-07-01,15:02:46,0,3,6,,5.0
692,"-6.866258,-79.81766",-6.866258,-79.81766,Venta de comida en mal estado,A,2,2025-07-01,14:37:55,1,3,5,,12.0
693,"-6.860577,-79.821534",-6.860577,-79.821534,Robo de motocicleta en horario nocturno,B,1,2025-06-29,17:26:13,1,2,17,,12.0
694,"-6.866014,-79.818717",-6.866014,-79.818717,Acumulación de basura en canal de regadío,C,P,2025-06-29,19:09:35,0,4,13,,10.0
695,"-6.862933,-79.818761",-6.862933,-79.818761,Poste de alumbrado público no funciona,A,1,2025-06-29,19:25:40,1,1,18,6.0,
696,"-6.87089,-79.819169",-6.87089,-79.819169,Vandalismo en propiedad municipal,C,3,2025-06-29,08:37:02,0,2,18,,1.0
697,"-6.863008,-79.818448",-6.863008,-79.818448,Vandalismo en propiedad municipal,B,1,2025-06-29,11:58:56,0,2,10,,11.0
698,"-6.866359,-79.813643",-6.866359,-79.813643,Bache grande en la pista principal,B,2,2025-07-01,06:57:07,0,1,18,,12.0
699,"-6.863699,-79.818655",-6.863699,-79.818655,Arrojo de desmonte en terreno baldío,C,3,2025-06-29,01:51:33,0,4,18,,6.0
700,"-6.856178,-79.815002",-6.856178,-79.815002,Acumulación de basura en canal de regadío,B,2,2025-06-29,16:00:56,1,4,9,2.0,
701,"-6.867191,-79.816599",-6.867191,-79.816599,Riña callejera entre jóvenes,B,2,2025-06-29,02:45:00,0,2,20,6.0,
702,"-6.863364,-79.821922",-6.863364,-79.821922,Falta de recojo de basura hace 3 días,B,2,2025-07-01,08:59:38,0,1,13,5.0,
703,"-6.864801,-79.818454",-6.864801,-79.818454,Vehículo de carga obstruye tránsito,B,3,2025-07-01,01:52:20,1,5,11,3.0,
704,"-6.872587,-79.818735",-6.872587,-79.818735,Arrojo de desmonte en terreno baldío,B,2,2025-06-29,14:03:43,0,4,16,2.0,
705,"-6.865249,-79.817975",-6.865249,-79.817975,Riña callejera entre jóvenes,A,1,2025-07-03,09:30:03,0,2,20,3.0,
706,"-6.862539,-79.821957",-6.862539,-79.821957,Vandalismo en propiedad municipal,A,1,2025-07-02,21:46:19,0,2,7,,3.0
707,"-6.869361,-79.824805",-6.869361,-79.824805,Paradero informal genera congestión,B,1,2025-06-30,17:34:13,0,5,4,1.0,
708,"-6.861823,-79.813324",-6.861823,-79.813324,Poste de alumbrado público no funciona,B,1,2025-07-02,19:33:17,0,1,11,4.0,
709,"-6.866737,-79.822288",-6.866737,-79.822288,Semáforo malogrado en el cruce,B,3,2025-06-30,06:00:19,1,1,15,,3.0
710,"-6.864135,-79.816021",-6.864135,-79.816021,Bache grande en la pista principal,B,1,2025-06-30,06:30:47,1,1,12,,2.0
711,"-6.865347,-79.819569",-6.865347,-79.819569,Falta de recojo de basura hace 3 días,A,1,2025-07-03,18:14:42,0,1,4,3.0,
712,"-6.868967,-79.817199",-6.868967,-79.817199,Obstrucción de vereda por mercadería,A,1,2025-06-30,18:23:40,1,3,14,5.0,
713,"-6.86532,-79.816882",-6.86532,-79.816882,Contaminación sonora por construcción,B,2,2025-07-01,06:37:20,0,4,2,,11.0
714,"-6.862816,-79.816051",-6.862816,-79.816051,Quema de basura contamina el aire,B,3,2025-07-02,21:18:31,0,4,23,,2.0
715,"-6.8583,-79.821633",-6.8583,-79.821633,Comerciante no respeta horarios establecidos,B,1,2025-07-03,20:14:09,1,3,23,,5.0
716,"-6.865881,-79.816004",-6.865881,-79.816004,Comerciante no respeta horarios establecidos,B,3,2025-07-01,12:16:38,1,3,21,,10.0
717,"-6.864846,-79.818967",-6.864846,-79.818967,Contaminación sonora por construcción,B,1,2025-06-30,17:21:53,1,4,9,5.0,
718,"-6.864384,-79.816302",-6.864384,-79.816302,Violencia familiar reportada por vecinos,B,1,2025-06-30,01:23:45,0,2,10,3.0,
719,"-6.859217,-79.819683",-6.859217,-79.819683,Mal manejo de aguas residuales,B,2,2025-06-30,06:12:24,0,4,13,,10.0
720,"-6.868198,-79.819305",-6.868198,-79.819305,"Parque sin mantenimiento, grass alto",C,3,2025-07-03,17:50:18,1,1,24,,9.0
721,"-6.863489,-79.818313",-6.863489,-79.818313,Comerciante no respeta horarios establecidos,B,3,2025-07-03,18:13:08,0,3,20,,12.0
722,"-6.862489,-79.814021",-6.862489,-79.814021,Tala de árbol sin autorización,C,3,2025-06-30,09:59:16,1,4,9,,4.0
723,"-6.863567,-79.815729",-6.863567,-79.815729,Quema de basura contamina el aire,C,2,2025-06-30,07:41:58,0,4,14,5.0,
724,"-6.862997,-79.819073",-6.862997,-79.819073,Comerciante no respeta horarios establecidos,B,1,2025-06-30,14:05:24,0,3,1,,2.0
725,"-6.86682,-79.817538",-6.86682,-79.817538,"Parque sin mantenimiento, grass alto",B,3,2025-07-03,06:13:06,1,1,20,,4.0
726,"-6.863972,-79.816306",-6.863972,-79.816306,Poste de alumbrado público no funciona,C,3,2025-07-02,06:47:53,1,1,25,3.0,
727,"-6.86915,-79.814661",-6.86915,-79.814661,Vandalismo en propiedad municipal,B,3,2025-06-30,00:51:55,1,2,22,,3.0
728,"-6.867576,-79.821038",-6.867576,-79.821038,Quema de basura contamina el aire,B,2,2025-06-30,10:12:56,0,4,2,2.0,
729,"-6.865066,-79.818165",-6.865066,-79.818165,Robo de motocicleta en horario nocturno,A,1,2025-07-01,02:49:06,1,2,22,6.0,
730,"-6.874781,-79.831978",-6.874781,-79.831978,Local comercial sin autorización municipal,B,2,2025-07-04,09:22:30,0,3,13,2.0,
731,"-6.869889,-79.807324",-6.869889,-79.807324,Paradero informal genera congestión,B,1,2025-07-02,18:47:26,0,5,24,,10.0
732,"-6.863526,-79.818604",-6.863526,-79.818604,Ruido excesivo por música de cantina,B,1,2025-07-03,16:41:58,0,3,16,,11.0
733,"-6.863688,-79.818148",-6.863688,-79.818148,Local comercial sin autorización municipal,A,2,2025-07-01,17:21:25,0,3,23,,4.0
734,"-6.866227,-79.820473",-6.866227,-79.820473,Consumo de alcohol en vía pública,B,3,2025-07-04,14:33:08,0,2,22,,4.0
735,"-6.860726,-79.818699",-6.860726,-79.818699,Consumo de alcohol en vía pública,A,1,2025-07-04,05:12:25,0,2,16,2.0,
736,"-6.867588,-79.820367",-6.867588,-79.820367,Hurto en tienda del barrio,C,3,2025-07-03,02:45:21,0,2,24,1.0,
737,"-6.863082,-79.816977",-6.863082,-79.816977,Acumulación de basura en canal de regadío,C,P,2025-07-04,21:02:00,0,4,8,,8.0
738,"-6.860266,-79.819205",-6.860266,-79.819205,Falta de recojo de basura hace 3 días,A,2,2025-07-03,19:12:07,0,1,17,,3.0
739,"-6.866211,-79.821579",-6.866211,-79.821579,Tala de árbol sin autorización,B,3,2025-07-04,04:05:20,0,4,8,,1.0
740,"-6.86714,-79.813619",-6.86714,-79.813619,Vehículo de carga obstruye tránsito,B,2,2025-07-02,16:28:12,0,5,10,,11.0
741,"-6.858359,-79.803369",-6.858359,-79.803369,Arrojo de desmonte en terreno baldío,C,2,2025-07-04,10:32:10,0,4,1,3.0,
742,"-6.854653,-79.826315",-6.854653,-79.826315,Fuga de agua en tubería principal,A,1,2025-07-03,06:33:42,1,1,15,,4.0
743,"-6.865165,-79.81696",-6.865165,-79.81696,Poste de alumbrado público no funciona,A,1,2025-07-02,18:35:20,1,1,13,4.0,
744,"-6.857339,-79.820195",-6.857339,-79.820195,Contaminación sonora por construcción,B,1,2025-07-01,18:35:31,0,4,11,,8.0
745,"-6.864136,-79.816215",-6.864136,-79.816215,Vehículo de carga obstruye tránsito,B,3,2025-07-02,09:31:23,0,5,14,,7.0
746,"-6.869359,-79.822255",-6.869359,-79.822255,Chofer de combi maneja imprudentemente,B,3,2025-07-02,19:20:37,0,5,17,3.0,
747,"-6.862526,-79.817433",-6.862526,-79.817433,Paradero informal genera congestión,A,1,2025-07-02,21:40:55,1,5,19,,6.0
748,"-6.862768,-79.815932",-6.862768,-79.815932,Quema de basura contamina el aire,B,1,2025-07-05,09:38:02,1,4,12,1.0,
749,"-6.86211,-79.822364",-6.86211,-79.822364,Vendedor ambulante sin licencia,B,2,2025-07-03,18:49:58,1,3,21,,2.0
750,"-6.878508,-79.814651",-6.878508,-79.814651,Quema de basura contamina el aire,C,P,2025-07-04,15:32:42,0,4,23,5.0,
751,"-6.851975,-79.803119",-6.851975,-79.803119,Chofer de combi maneja imprudentemente,B,3,2025-07-02,02:38:56,1,5,10,2.0,
752,"-6.865939,-79.818984",-6.865939,-79.818984,Vehículo de carga obstruye tránsito,B,3,2025-07-05,09:25:45,0,5,12,,2.0
753,"-6.868003,-79.817376",-6.868003,-79.817376,Chofer de combi maneja imprudentemente,B,3,2025-07-05,09:08:35,0,5,6,,2.0
754,"-6.865866,-79.818456",-6.865866,-79.818456,Ciclista transita por vereda peatonal,B,2,2025-07-02,01:12:28,0,5,5,,7.0
755,"-6.863179,-79.818396",-6.863179,-79.818396,Bache grande en la pista principal,A,1,2025-07-02,00:13:48,1,1,15,,11.0
756,"-6.862055,-79.813795",-6.862055,-79.813795,Comerciante no respeta horarios establecidos,B,3,2025-07-05,14:13:39,1,3,14,5.0,
757,"-6.865455,-79.815552",-6.865455,-79.815552,Comerciante no respeta horarios establecidos,A,1,2025-07-05,18:58:32,1,3,19,3.0,
758,"-6.866712,-79.810838",-6.866712,-79.810838,Chofer de combi maneja imprudentemente,B,2,2025-07-02,03:09:53,1,5,9,2.0,
759,"-6.863395,-79.818592",-6.863395,-79.818592,Bache grande en la pista principal,B,2,2025-07-04,22:15:19,0,1,11,4.0,
760,"-6.863119,-79.822015",-6.863119,-79.822015,Riña callejera entre jóvenes,B,1,2025-07-03,21:19:49,0,2,5,6.0,
761,"-6.870903,-79.817794",-6.870903,-79.817794,Violencia familiar reportada por vecinos,B,2,2025-07-03,22:30:03,0,2,22,1.0,
762,"-6.859806,-79.818322",-6.859806,-79.818322,Venta de comida en mal estado,A,1,2025-07-03,10:38:00,0,3,24,1.0,
763,"-6.860603,-79.813918",-6.860603,-79.813918,Paradero informal genera congestión,B,1,2025-07-04,04:09:12,0,5,15,2.0,
764,"-6.865571,-79.822495",-6.865571,-79.822495,Consumo de alcohol en vía pública,B,1,2025-07-04,21:43:46,0,2,16,,2.0
765,"-6.862596,-79.815652",-6.862596,-79.815652,Hurto en tienda del barrio,A,2,2025-07-05,00:03:40,1,2,21,6.0,
766,"-6.864905,-79.814008",-6.864905,-79.814008,Ruido excesivo por música de cantina,C,P,2025-07-06,17:20:54,0,3,15,,1.0
767,"-6.859005,-79.822159",-6.859005,-79.822159,Quema de basura contamina el aire,C,3,2025-07-03,16:40:13,0,4,5,,5.0
768,"-6.866295,-79.820503",-6.866295,-79.820503,Riña callejera entre jóvenes,B,3,2025-07-03,22:24:09,0,2,22,,11.0
769,"-6.869165,-79.812925",-6.869165,-79.812925,Obstrucción de vereda por mercadería,B,1,2025-07-06,19:32:24,0,3,8,6.0,
770,"-6.864519,-79.818392",-6.864519,-79.818392,Venta de comida en mal estado,B,3,2025-07-04,11:22:52,1,3,9,,8.0
771,"-6.864572,-79.818674",-6.864572,-79.818674,Falta de recojo de basura hace 3 días,C,P,2025-07-04,13:57:07,0,1,5,,7.0
772,"-6.864351,-79.816559",-6.864351,-79.816559,Venta de comida en mal estado,A,1,2025-07-06,11:32:06,0,3,15,,3.0
773,"-6.86289,-79.819488",-6.86289,-79.819488,Vehículo de carga obstruye tránsito,C,2,2025-07-03,22:12:13,0,5,14,,5.0
774,"-6.867204,-79.821982",-6.867204,-79.821982,Robo de motocicleta en horario nocturno,C,3,2025-07-05,21:27:57,0,2,19,5.0,
775,"-6.862715,-79.81676",-6.862715,-79.81676,Fuga de agua en tubería principal,B,2,2025-07-05,07:03:54,1,1,19,6.0,
776,"-6.86836,-79.815938",-6.86836,-79.815938,Ciclista transita por vereda peatonal,B,1,2025-07-05,18:09:50,1,5,7,,2.0
777,"-6.861793,-79.820342",-6.861793,-79.820342,Robo de motocicleta en horario nocturno,B,1,2025-07-03,08:11:37,0,2,24,6.0,
778,"-6.850932,-79.823502",-6.850932,-79.823502,Semáforo malogrado en el cruce,B,3,2025-07-06,12:43:58,1,1,15,5.0,
779,"-6.863789,-79.823333",-6.863789,-79.823333,Chofer de combi maneja imprudentemente,B,2,2025-07-04,15:53:07,1,5,5,,10.0
780,"-6.868232,-79.816656",-6.868232,-79.816656,Local comercial sin autorización municipal,C,P,2025-07-05,18:26:09,0,3,8,,7.0
781,"-6.86739,-79.821974",-6.86739,-79.821974,Contaminación sonora por construcción,C,3,2025-07-04,02:02:20,0,4,2,2.0,
782,"-6.86414,-79.819439",-6.86414,-79.819439,Chofer de combi maneja imprudentemente,A,1,2025-07-05,20:19:01,0,5,21,,8.0
783,"-6.866824,-79.814644",-6.866824,-79.814644,Mototaxi no respeta paradero establecido,A,2,2025-07-04,22:09:58,1,5,9,1.0,
784,"-6.862434,-79.817164",-6.862434,-79.817164,Vandalismo en propiedad municipal,A,2,2025-07-04,07:27:42,1,2,12,,7.0
785,"-6.877951,-79.823981",-6.877951,-79.823981,Alcantarilla tapada genera mal olor,B,3,2025-07-04,18:05:52,0,1,1,,9.0
786,"-6.86457,-79.822082",-6.86457,-79.822082,Semáforo malogrado en el cruce,B,3,2025-07-04,10:34:25,1,1,12,1.0,
787,"-6.864787,-79.818803",-6.864787,-79.818803,Paradero informal genera congestión,A,2,2025-07-04,13:51:07,1,5,20,,4.0
788,"-6.878232,-79.819137",-6.878232,-79.819137,Ruido excesivo por música de cantina,B,3,2025-07-04,09:42:26,0,3,24,,3.0
789,"-6.863566,-79.817781",-6.863566,-79.817781,Obstrucción de vereda por mercadería,C,P,2025-07-06,14:15:12,1,3,7,,6.0
790,"-6.865917,-79.809142",-6.865917,-79.809142,Ruido excesivo por música de cantina,C,P,2025-07-04,11:41:34,0,3,21,,9.0
